parcelNumber,fullAddress,longitude,latitude,distanceFromWarehouseMiles,appraisedValue,yearBuilt,numStories,livingArea,numBedrooms,numFullBaths,numHalfBaths,basement,basementArea
81-08-03-05-000,"1118 WOODLAWN AVE, Zanesville OH",-82.0075435,39.9210734,1.0582522968899741,11900,1901,1,804,2,1,0,YES,836
81-08-04-20-000,"1219 PUTNAM AVE, Zanesville OH",-82.0066974,39.9197811,1.129789423260084,15200,1901,2,1092,2,1,0,YES,224
81-08-05-08-000,"1218 PUTNAM ST, Zanesville OH",-82.0062549,39.9198852,1.1492763044302932,19300,1900,2,1248,2,1,0,YES,736
81-08-05-13-000,"1232 PUTNAM AVE, Zanesville OH",-82.00622050000001,39.9195123,1.160072846920706,16200,1901,2,1232,2,0,1,YES,728
81-08-05-17-000,"1246 PUTNAM AVE, Zanesville OH",-82.0062442,39.9192156,1.1664912461300816,20500,1925,2,1344,4,2,0,YES,768
81-08-05-22-000,"1227 MOXAHALA AVE, Zanesville OH",-82.0054755,39.9196213,1.194379462310953,24700,1901,2,1380,3,1,0,YES,210
81-08-05-24-000,"1215 MOXAHALA AVE, Zanesville OH",-82.005602,39.919896,1.1816247916306437,44300,1901,2,1816,3,1,0,YES,737
81-08-06-03-000,"18 JOHNSON ST, Zanesville OH",-82.00437819999999,39.9201899,1.2367535726514176,10800,1901,1,686,2,1,0,YES,343
81-08-06-08-000,"1226 MOXAHALA AVE, Zanesville OH",-82.0050072,39.9196342,1.2174246235557713,36500,1901,2,1232,3,1,0,YES,756
81-08-06-09-000,"1232 MOXAHALA AVE, Zanesville OH",-82.00497,39.9195234,1.2218891279933133,37100,1901,1,936,2,1,0,YES,468
81-08-06-10-000,"1242 MOXAHALA AVE, Zanesville OH",-82.0049923,39.9193336,1.2253461007632034,32600,1935,1,804,2,1,0,YES,792
81-08-05-26-000,"1209 MOXAHALA AVE, Zanesville OH",-82.00573910000001,39.92002189999999,1.1718824190327215,15700,1940,1,576,1,1,0,YES,288
81-08-06-06-000,"1218 MOXAHALA AVE, Zanesville OH",-82.0049982,39.9199261,1.2112034903078688,44700,1901,2,2228,3,1,0,YES,512
81-08-06-12-000,"1263 MUSKINGUM AVE, Zanesville OH",-82.004176,39.919217,1.2687366377803933,31400,1901,1,1144,2,1,0,YES,492
81-08-06-14-000,"1229 MUSKINGUM AVE, Zanesville OH",-82.00399060000001,39.9195105,1.2711154033064582,9700,1959,1,460,2,1,0,NO,0
81-09-03-05-000,"1316 WOODLAWN AVE, Zanesville OH",-82.00747870000001,39.9187171,1.1202920609613856,31600,1901,2,1092,2,2,0,YES,217
81-09-03-17-000,"1335 PUTNAM AVE, Zanesville OH",-82.0067054,39.9182358,1.1716285134170015,17200,1901,2,1204,2,1,0,YES,532
81-09-04-12-000,"1445 PUTNAM AVE, Zanesville OH",-82.00667,39.9167607,1.2209710027463183,22300,1901,2,1024,2,1,0,YES,256
81-09-04-15-000,"1435 PUTNAM AVE, Zanesville OH",-82.0067194,39.9169764,1.21130134544445,16800,1901,2,1580,3,1,0,YES,1048
81-09-04-16-000,"1429 PUTNAM AVE, Zanesville OH",-82.0067237,39.9170905,1.207243721406212,14100,1901,2,1100,2,1,0,YES,224
81-09-04-19-000,"1419 PUTNAM AVE, Zanesville OH",-82.0067335,39.9172947,1.1999793066236004,24300,1901,2,1092,2,1,0,YES,420
81-09-04-20-000,"1417 PUTNAM AVE, Zanesville OH",-82.006721,39.91737130000001,1.1980415172637104,9600,1901,2,1082,2,1,0,YES,434
81-09-04-21-000,"1411 PUTNAM AVE, Zanesville OH",-82.00674,39.9175173,1.1923969352036214,37800,1901,2,1430,2,1,0,YES,427
81-09-04-22-000,"1405 PUTNAM AVE, Zanesville OH",-82.00674719999999,39.91760740000001,1.1891560821735059,15900,1901,1,964,2,1,0,YES,824
81-09-05-03-000,"110 ONTARIO ST, Zanesville OH",-82.0055817,39.9171903,1.257320527352694,33500,1901,2,1280,3,1,0,YES,630
81-09-05-06-000,"120 ONTARIO ST, Zanesville OH",-82.0058653,39.9171966,1.2437899414192453,16800,1901,2,1260,3,1,0,YES,630
81-10-02-03-000,"1512 PUTNAM AVE, Zanesville OH",-82.00617059999999,39.9163022,1.2598483304024055,16300,1901,2,1340,2,1,0,YES,512
81-10-03-06-000,"1521 PUTNAM AVE, Zanesville OH",-82.0069896,39.91601929999999,1.2330435617354427,15800,1901,2,1568,3,1,0,YES,392
81-08-03-07-000,"1122 WOODLAWN AVE, Zanesville OH",-82.0075083,39.9209975,1.0615928304300024,30300,1901,2,1396,3,1,0,YES,156
81-08-03-11-000,"1146 WOODLAWN AVE, Zanesville OH",-82.0075288,39.9204443,1.0726147247569138,29900,1901,2,1088,2,1,0,YES,240
81-08-03-12-000,"1148 WOODLAWN AVE, Zanesville OH",-82.00748589999999,39.92037819999999,1.0762824038834158,21e3,1930,1,752,2,1,0,YES,752
81-08-03-17-000,"1123 PUTNAM AVE, Zanesville OH",-82.00688099999999,39.920857,1.0962545066639535,28100,1901,2,1169,2,1,0,YES,449
81-08-03-20-000,"1115 PUTNAM AVE, Zanesville OH",-82.00679939999999,39.9211412,1.0947110968542224,40500,1901,2,1329,2,1,0,YES,514
81-08-04-02-000,"220 JOHNSON ST, Zanesville OH",-82.0072416,39.920165,1.0934691205044138,21790,1930,1,898,2,1,0,YES,449
17-19-01-67-550,"3680 COLONY HILL DR, Zanesville OH",-82.03102299999999,39.996252,4.894103505413311,121600,2004,1,1152,3,2,0,NO,0
17-19-01-71-550,"3700 COLONY HILL DR, Zanesville OH",-82.031493,39.9960359,4.880431811479812,101400,2004,1,912,2,2,0,NO,0
17-19-01-73-550,"3718 COLONY HILL DR, Zanesville OH",-82.032049,39.9959149,4.8737299047263996,88500,2004,1,864,2,1,0,NO,0
17-19-01-74-550,"3714 COLONY HILL DR, Zanesville OH",-82.03192299999999,39.995919,4.873622190013396,96600,2004,1,864,2,1,0,NO,0
17-19-01-75-550,"3710 COLONY HILL DR, Zanesville OH",-82.0319109,39.996007,4.8796620282011025,105200,2004,1,912,3,2,0,NO,0
17-19-01-76-550,"3712 COLONY HILL DR, Zanesville OH",-82.03190599999999,39.996098,4.885931168102113,101400,2004,1,912,2,2,0,NO,0
17-19-01-83-550,"3744 COLONY HILL DR, Zanesville OH",-82.03283499999999,39.995945,4.8784511614180746,88500,2004,1,864,2,1,0,NO,0
17-19-01-89-550,"3756 COLONY HILL DR, Zanesville OH",-82.03349000000001,39.995994,4.884304130784738,96600,2004,1,864,2,1,0,NO,0
81-08-04-04-000,"1210 WOODLAWN AVE, Zanesville OH",-82.0075219,39.9200647,1.0819381294022055,39900,1901,2,1210,2,1,0,YES,258
81-08-04-07-000,"1222 WOODLAWN AVE, Zanesville OH",-82.00751149999999,39.9197301,1.090827302730384,18400,1901,2,1312,3,1,0,YES,256
81-08-04-11-000,"1236 WOODLAWN AVE, Zanesville OH",-82.00749909999999,39.9194417,1.0989909707891392,15500,1901,2,1216,2,1,0,YES,472
81-08-04-14-000,"219 HOOVER ST, Zanesville OH",-82.00718739999999,39.91919,1.1210113212505908,20600,1901,2,840,2,1,0,YES,420
81-08-04-15-000,"1247 PUTNAM AVE, Zanesville OH",-82.00678479999999,39.919189,1.1406967010134934,27700,1901,1,742,1,1,0,YES,443
81-08-05-03-000,"116 JOHNSON ST, Zanesville OH",-82.0057898,39.9201934,1.1654950124989092,46200,1901,2,1248,3,1,0,YES,624
81-08-05-05-000,"1210 PUTNAM AVE, Zanesville OH",-82.00623399999999,39.9200474,1.1465238727945726,18100,1901,2,1276,2,1,0,YES,252
81-08-05-07-000,"1214 PUTNAM AVE, Zanesville OH",-82.006232,39.9199533,1.1488129924533983,15200,1901,2,1216,2,1,0,YES,448
81-08-06-01-000,"1203 MUSKINGUM AVE, Zanesville OH",-82.00402559999999,39.9201931,1.2545352081691383,24100,1901,1,762,2,1,0,YES,381
81-08-06-04-000,"1204 MOXAHALA AVE, Zanesville OH",-82.00504339999999,39.920181,1.2033452706128576,24500,1930,1,786,2,1,0,YES,786
81-08-06-05-000,"1208 MOXAHALA AVE, Zanesville OH",-82.00501779999999,39.92005229999999,1.2074263297587593,54600,1901,2,1828,6,2,0,YES,392
81-09-01-07-000,"1330 MOXAHALA AVE, Zanesville OH",-82.004825,39.918282,1.2609773105987245,24700,1901,1,1176,2,1,0,YES,588
81-09-01-09-000,"1338 MOXAHALA AVE, Zanesville OH",-82.0049688,39.91815150000001,1.257651920784975,20300,1930,1,644,1,1,0,YES,644
81-09-03-18-000,"1331 PUTNAM AVE, Zanesville OH",-82.0067237,39.9183029,1.1687471264247433,21300,1901,2,1085,2,1,0,NO,0
81-09-04-18-000,"1423 PUTNAM AVE, Zanesville OH",-82.0067136,39.9172318,1.2029895089633715,15e3,1901,2,1092,2,1,0,YES,224
81-09-05-01-000,"104 ONTARIO ST, Zanesville OH",-82.0053729,39.9172001,1.2668469937356583,27700,1901,1,1409,2,1,0,YES,343
81-08-06-18-000,"1209 MUSKINGUM AVE, Zanesville OH",-82.0043381,39.91993,1.2443119539183656,28800,1901,1,1428,2,1,0,YES,514
81-09-01-02-000,"1306 MOXAHALA AVE, Zanesville OH",-82.00503069999999,39.9189512,1.2330312481817176,25500,1901,1,699,2,1,0,YES,349
81-09-01-14-000,"1327 MUSKINGUM AVE, Zanesville OH",-82.00408,39.9184475,1.2928783220439706,30200,1901,2,1856,4,1,0,YES,464
81-09-01-15-000,"1319 MUSKINGUM AVE, Zanesville OH",-82.00409379999999,39.918609,1.2879772495001531,27600,1901,2,1304,2,1,0,NO,0
81-09-01-17-000,"1311 MUSKINGUM AVE, Zanesville OH",-82.00416799999999,39.91897,1.2751615595480656,25300,1901,1,992,2,1,0,YES,992
81-09-03-01-000,"1301 PUTNAM AVE, Zanesville OH",-82.00675319999999,39.9189928,1.147563398606136,29800,1901,2,1444,4,1,0,YES,466
81-10-03-04-000,"1511 PUTNAM AVE, Zanesville OH",-82.0067285,39.9162942,1.2347586459264317,27100,1901,2,1248,2,1,0,YES,480
81-10-03-13-000,"1535 PUTNAM AVE, Zanesville OH",-82.00671559999999,39.9157401,1.2556995657303167,32700,1901,2,1312,2,1,0,YES,240
81-10-03-14-000,"1541 PUTNAM AVE, Zanesville OH",-82.00677999999999,39.915513,1.261433526666033,17e3,1901,1,860,2,1,0,YES,640
81-10-04-04-000,"1615 PUTNAM AVE, Zanesville OH",-82.00666749999999,39.9148129,1.293676112685735,29500,1920,1,916,2,1,0,YES,916
81-10-05-09-000,"1629 PUTNAM AVE, Zanesville OH",-82.0066784,39.9145192,1.3050096294747742,33400,1901,2,1344,3,1,0,YES,672
81-12-01-09-000,"1338 JEWETT DR, Zanesville OH",-82.0083863,39.9180968,1.0964654878456528,28700,1901,1,1052,2,1,0,YES,1040
81-12-01-11-000,"1342 JEWETT DR, Zanesville OH",-82.008293,39.91799,1.1043243983362363,37e3,1901,1,972,2,1,0,YES,972
81-12-01-12-000,"1348 JEWETT DR, Zanesville OH",-82.0083939,39.9178795,1.103288058460732,32090,1939,2,1456,3,1,1,YES,728
81-12-01-17-000,"1414 JEWETT DR, Zanesville OH",-82.00836029999999,39.9174401,1.1198196493883477,28800,1901,2,1386,3,1,0,YES,728
81-12-02-08-000,"215 SEARLE ST, Zanesville OH",-82.009097,39.91797469999999,1.0675138963123203,26200,1901,1,952,2,1,0,YES,952
81-12-02-13-000,"1313 JEWETT DR, Zanesville OH",-82.00887019999999,39.9185816,1.0581472496420632,12500,1901,2,1512,4,1,0,YES,378
81-12-03-03-000,"1311 LAKE DR, Zanesville OH",-82.0099406,39.9184843,1.0112372095786077,32e3,1930,1,1028,3,1,0,YES,1008
81-12-03-06-000,"1333 LAKE DR, Zanesville OH",-82.0100369,39.9180052,1.0233391523257331,58100,1949,1,1056,3,1,0,YES,1056
81-12-04-02-000,"1406 LAKE DR, Zanesville OH",-82.0096061,39.9176471,1.0556968223633132,18200,1901,1,900,3,1,0,YES,888
81-13-02-02-000,"1131 LAKE DR, Zanesville OH",-82.00862269999999,39.9209951,1.0053796130742902,41900,1901,1,1072,3,1,0,YES,976
81-13-02-13-000,"1223 LAKE DR, Zanesville OH",-82.009653,39.9194714,0.993704343112659,27600,1901,2,1336,4,2,0,YES,760
81-13-02-15-000,"1235 LAKE DR, Zanesville OH",-82.0097804,39.9191904,0.9960626563353667,28500,1901,1,1832,4,1,0,YES,416
81-09-03-08-000,"1324 WOODLAWN AVE, Zanesville OH",-82.0074952,39.9184974,1.1260279560532558,14500,1901,2,1036,2,1,0,YES,217
81-09-03-10-000,"1330 WOODLAWN AVE, Zanesville OH",-82.00747439999999,39.9183621,1.1311215241502484,7100,1901,2,1176,3,1,0,YES,294
81-09-03-21-000,"1317 PUTNAM AVE, Zanesville OH",-82.00677990000001,39.91865629999999,1.1557140984788064,31500,1901,2,1426,3,2,0,YES,713
81-09-04-01-000,"210 HAYES ST, Zanesville OH",-82.006667,39.9177189,1.1893811548729885,9700,1901,2,1010,2,1,0,NO,0
81-09-05-15-000,"1445 MOXAHALA AVE, Zanesville OH",-82.00554699999999,39.916643,1.276848208237537,54500,1956,1,1024,3,1,0,YES,336
81-10-03-09-000,"1529 PUTNAM AVE, Zanesville OH",-82.0066743,39.91589750000001,1.251681681302769,17300,1901,2,1516,3,1,0,YES,544
17-19-03-40-000,"1460 COLBURN DR, Zanesville OH",-82.04401,39.991506,4.6526209783757375,214800,2e3,2,2560,4,2,1,YES,1260
17-19-03-60-000,"1353 DONOVAN WAY, Zanesville OH",-82.0394815,39.989882,4.499952394335835,252600,2004,1,2084,3,2,1,YES,2066
17-19-03-62-000,"1375 DONOVAN WAY, Zanesville OH",-82.041001,39.990241,4.537351543005461,242400,2003,1,2800,3,2,0,YES,1936
81-12-01-02-000,"1316 JEWETT DR, Zanesville OH",-82.00831699999999,39.91854,1.085614357316758,41700,1901,2,2380,4,2,0,YES,952
81-12-01-10-000,"1343 WOODLAWN AVE, Zanesville OH",-82.0079177,39.918053,1.1198475067253137,10300,1901,1,572,2,1,0,NO,0
81-12-01-13-000,"1349 WOODLAWN AVE, Zanesville OH",-82.0079076,39.9178956,1.125423281415918,16300,1901,1,572,2,1,0,YES,572
81-12-02-03-000,"1316 LAKE DR, Zanesville OH",-82.0095419,39.9183498,1.0342479374062135,29900,1901,2,1432,2,1,0,YES,568
81-12-02-05-000,"1330 LAKE DR, Zanesville OH",-82.0095821,39.9180462,1.0427171019297055,28300,1901,2,1791,3,2,0,YES,425
81-12-02-09-000,"1343 JEWETT DR, Zanesville OH",-82.0088305,39.9179388,1.0810504951534798,29100,1901,2,1472,3,1,0,YES,736
81-12-02-11-000,"1329 JEWETT DR, Zanesville OH",-82.0088614,39.91822519999999,1.0700612230438165,27600,1930,2,1584,4,2,0,YES,792
81-12-02-12-000,"1321 JEWETT DR, Zanesville OH",-82.0089014,39.9184316,1.0614692916412525,61e3,1901,2,2816,4,1,1,YES,704
81-12-03-01-000,"1253 LAKE DR, Zanesville OH",-82.009903,39.9188344,1.0014718404164722,23400,1901,1,1274,3,1,0,YES,1274
81-13-01-09-000,"1236 JEWETT DR, Zanesville OH",-82.0086073,39.9192286,1.051088780692434,16400,1901,2,2032,4,1,0,YES,508
81-13-01-10-000,"1230 JEWETT DR, Zanesville OH",-82.0086472,39.9193421,1.0459028334999798,24400,1901,2,1628,3,1,0,YES,401
81-13-01-13-000,"1145 PARKER DR, Zanesville OH",-82.0081989,39.91973120000001,1.0570203741595703,18400,1901,2,1090,2,1,0,YES,512
81-13-02-08-000,"1175 LAKE DR, Zanesville OH",-82.00928239999999,39.9201424,0.9930403091769956,26700,1901,1,1076,2,1,0,YES,538
81-13-02-11-000,"1207 LAKE DR, Zanesville OH",-82.0095296,39.9197919,0.990465942962916,32900,1901,2,1950,3,1,0,YES,233
81-14-02-04-000,"216 WELLER AVE, Zanesville OH",-82.00784200000001,39.923301,1.007863107443115,22200,1901,2,1262,4,1,0,YES,616
81-14-02-08-000,"232 WELLER AVE, Zanesville OH",-82.00823299999999,39.92328699999999,0.9875374290326436,17500,1901,2,1008,4,1,0,YES,588
81-16-01-04-000,"743 PUTNAM AVE, Zanesville OH",-82.00707539999999,39.92709780000001,1.0414186403937082,40200,1913,2,1440,3,1,1,YES,720
81-16-01-19-000,"750 WOODLAWN AVE, Zanesville OH",-82.007983,39.926951,0.9925111927074338,6e3,1901,2,1130,2,1,0,YES,242
81-16-01-21-000,"742 WOODLAWN AVE, Zanesville OH",-82.0082754,39.92712,0.9782764394175708,23300,1930,1,1075,3,1,0,YES,537
81-16-02-05-000,"228 HARRISON ST, Zanesville OH",-82.00781870000002,39.92628,0.9978625512193953,23900,1901,1,961,2,1,0,YES,480
81-09-05-05-000,"118 ONTARIO ST, Zanesville OH",-82.00576339999999,39.9171885,1.2488352013648438,25200,1901,2,1260,3,1,0,YES,630
81-10-02-02-000,"1506 PUTNAM AVE, Zanesville OH",-82.0061692,39.9164441,1.254940681146544,28900,1901,2,1759,3,1,1,YES,401
81-12-01-15-000,"1352 JEWETT DR, Zanesville OH",-82.00836369999999,39.9177618,1.1086400763794513,24100,1901,2,1696,3,1,1,YES,824
81-12-01-16-000,"1408 JEWETT DR, Zanesville OH",-82.008342,39.9176555,1.1132473236227312,32200,1901,2,1728,4,2,0,YES,392
81-12-01-01-000,"1312 JEWETT DR, Zanesville OH",-82.00847209999999,39.9186951,1.0734640857920468,32200,1901,1,1195,2,1,0,YES,577
81-12-01-04-000,"1321 WOODLAWN AVE, Zanesville OH",-82.00796799999999,39.918566,1.1013995962877505,23710,1901,2,1036,2,1,0,YES,420
81-12-01-08-000,"1334 JEWETT DR, Zanesville OH",-82.0084242,39.9181991,1.0913651366003605,41160,1901,2,1690,4,1,0,YES,1064
81-12-02-02-000,"1306 LAKE DR, Zanesville OH",-82.0094867,39.9185482,1.0302623884984123,37800,1901,2,1382,3,1,1,YES,345
81-12-02-07-000,"221 SEARLE ST, Zanesville OH",-82.009247,39.9179655,1.0609126596231226,33600,1949,1,975,2,1,0,YES,975
81-12-03-02-000,"1303 LAKE DR, Zanesville OH",-82.00992579999999,39.9186317,1.0070178188998973,23700,1901,2,2080,5,2,0,YES,698
81-12-03-04-000,"1317 LAKE DR, Zanesville OH",-82.0099747,39.9183324,1.0148052967692496,31700,1901,2,1024,2,1,0,YES,512
81-12-03-05-000,"1323 LAKE DR, Zanesville OH",-82.0100535,39.9181861,1.0162280100243646,43e3,1901,2,1156,2,1,0,YES,240
81-12-04-01-000,"224 SEARLE ST, Zanesville OH",-82.00928499999999,39.917653,1.0700770624316565,45100,1930,2,1420,3,1,0,YES,892
81-12-04-07-000,"1445 JEWETT DR, Zanesville OH",-82.00890299999999,39.916853,1.1164537535707282,52700,1930,1,1026,3,1,0,YES,1026
81-12-04-10-000,"1421 JEWETT DR, Zanesville OH",-82.0087889,39.9172912,1.105530989409203,34500,1943,1,1563,3,1,0,YES,936
81-13-01-11-000,"1149 PARKER DR, Zanesville OH",-82.00814319999999,39.9196349,1.062311801149665,35400,1901,1,1023,2,1,0,YES,1023
81-13-01-15-000,"1135 PARKER DR, Zanesville OH",-82.00829019999999,39.919965500000004,1.0464245504697156,21500,1940,1,880,3,1,0,YES,760
81-13-02-04-000,"1145 LAKE DR, Zanesville OH",-82.00887259999999,39.9207889,0.9974564755250303,29400,1901,2,1630,4,1,1,YES,780
81-13-02-05-000,"1151 LAKE DR, Zanesville OH",-82.00894079999999,39.920661,0.997029374039749,25e3,1901,2,1727,3,2,0,YES,416
81-13-02-07-000,"1169 LAKE DR, Zanesville OH",-82.0091796,39.92029580000001,0.9941393681108438,31410,1901,2,1720,3,1,0,YES,804
81-13-02-09-000,"1181 LAKE DR, Zanesville OH",-82.0093588,39.9200162,0.9926423509875433,35700,1901,2,1344,3,1,0,YES,672
81-12-02-01-000,"1302 LAKE DR, Zanesville OH",-82.0094969,39.9186531,1.026378002546241,16200,1901,2,1262,2,1,0,YES,350
81-12-02-04-000,"1324 LAKE DR, Zanesville OH",-82.0095637,39.9181619,1.0395892527286987,48e3,1901,1,1527,2,1,0,YES,708
81-12-02-06-000,"1334 LAKE DR, Zanesville OH",-82.009582,39.9179359,1.0465556763052513,28100,1901,1,1456,3,1,0,YES,728
81-12-02-10-000,"1335 JEWETT DR, Zanesville OH",-82.0088425,39.9180813,1.0757076586329093,27600,1914,2,1568,3,1,0,YES,784
81-12-02-14-000,"1309 JEWETT DR, Zanesville OH",-82.00890770000001,39.9186788,1.05331445484348,22600,1930,1,908,2,1,0,YES,908
81-12-04-05-000,"1414 LAKE DR, Zanesville OH",-82.0096232,39.91736849999999,1.0650733189431298,26300,1901,2,1374,3,1,0,YES,672
81-12-04-06-000,"1418 LAKE DR, Zanesville OH",-82.0096327,39.9172102,1.0705289856605067,30900,1940,1,886,2,1,0,YES,886
81-12-04-09-000,"1433 JEWETT DR, Zanesville OH",-82.0088043,39.9170104,1.1150360456478083,40800,1901,2,2333,4,1,0,YES,843
81-12-04-11-000,"1415 JEWETT DR, Zanesville OH",-82.0088191,39.9174197,1.0995721186886924,39100,1901,2,1838,4,2,0,YES,734
81-12-04-12-000,"1407 JEWETT DR, Zanesville OH",-82.0088059,39.9175941,1.0940326452337328,15900,1901,2,1620,4,1,0,YES,405
81-13-01-02-000,"1148 LAKE DR, Zanesville OH",-82.00857859999999,39.9205159,1.0185196763438913,37200,1901,1,960,5,2,0,YES,936
81-13-01-03-000,"1168 LAKE DR, Zanesville OH",-82.00855399999999,39.920277,1.025539430974561,62600,2007,1,1296,3,2,0,NO,0
81-13-03-04-000,"1246 LAKE DR, Zanesville OH",-82.00940969999999,39.9189331,1.0216093569219893,31600,1922,2,1787,3,1,0,YES,840
81-13-03-05-000,"1307 JEWETT DR, Zanesville OH",-82.00896,39.91876,1.048302,18800,1901,2,1268,3,1,0,YES,542
